GOP_Index,Global_Frame_ID,Is_Test,Encode_Order,Type,POC,QP,Bits,Scenecut,I/P_cost_ratio,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,Latency,List_0,List_1,Intra_64x64_DC,Intra_64x64_Planar,Intra_64x64_Ang,Intra_32x32_DC,Intra_32x32_Planar,Intra_32x32_Ang,Intra_16x16_DC,Intra_16x16_Planar,Intra_16x16_Ang,Intra_8x8_DC,Intra_8x8_Planar,Intra_8x8_Ang,4x4,Inter_64x64,Inter_64x64_(Rect),Inter_32x32,Inter_32x32_(Rect),Inter_16x16,Inter_16x16_(Rect),Inter_8x8,Inter_8x8_(Rect),Skip_64x64,Skip_32x32,Skip_16x16,Skip_8x8,Merge_64x64,Merge_32x32,Merge_16x16,Merge_8x8,Avg_Luma_Distortion,Avg_Chroma_Distortion,Avg_psyEnergy,Avg_Residual_Energy,Min_Luma_Level,Max_Luma_Level,Avg_Luma_Level,Min_Cb_Level,Max_Cb_Level,Avg_Cb_Level,Min_Cr_Level,Max_Cr_Level,Avg_Cr_Level,Intra_64x64,Skip_64x64.1,AMP_64,Inter_64x64.1,Merge_64x64.1,Inter_64x32,Merge_64x32,Inter_32x64,Merge_32x64,Intra_32x32,Skip_32x32.1,AMP_32,Inter_32x32.1,Merge_32x32.1,Inter_32x16,Merge_32x16,Inter_16x32,Merge_16x32,Intra_16x16,Skip_16x16.1,AMP_16,Inter_16x16.1,Merge_16x16.1,Inter_16x8,Merge_16x8,Inter_8x16,Merge_8x16,Intra_8x8,Skip_8x8.1,AMP_8,Inter_8x8.1,Merge_8x8.1,Inter_8x4,Merge_8x4,Inter_4x8,Merge_4x8,4x4.1,DecideWait_(ms),Row0Wait_(ms),Wall_time_(ms),Ref_Wait_Wall_(ms),Total_CTU_time_(ms),Stall_Time_(ms),Total_frame_time_(ms),Avg_WPP,Row_Blocks
0,10,False,5, P-SLICE,10,37.0,32408,0,4.0,32.757,37.688,38.802,34.129,50, 4 2 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.08%,  0.08%, 0.00%,  0.08%,  0.47%, 0.23%,  0.16%,  1.80%, 0.00%,  0.39%,  0.55%,  8.69%,  7.28%, 14.71%,  5.79%, 20.74%, 11.58%,  0.00%,  0.55%,  1.56%,  3.99%,  1.56%,  2.97%,  6.10%, 10.64%,137297.97,18927.87,8404.64,245759.48,26,235,170.63,67,158,126.37,96,205,124.66, 0.00%, 62.50%,0.00%, 12.50%, 3.12%, 9.38%, 9.38%, 1.56%, 1.56%, 0.71%, 16.01%,0.00%, 30.25%, 19.93%, 6.41%, 7.12%, 9.96%, 9.61%, 1.91%, 26.70%,0.00%, 28.34%, 22.89%, 1.77%, 2.86%, 5.86%, 9.67%, 4.46%, 29.78%,0.00%, 18.63%, 23.57%, 1.75%, 6.05%, 3.18%, 12.58%,0.00%,1.0,22.4,58.7,5.8,164.5,0.0,347.2,3.052,50
0,11,False,13, b-SLICE,11,39.0,3312,0,4.42,32.79,37.853,38.943,34.192,57, 10 7 ,12 14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.67%,  5.33%, 13.00%,  6.33%,  1.67%,  5.00%,  1.33%,  3.33%,  0.00%,  6.00%,  1.33%,  0.33%, 15.33%, 18.67%,  8.33%,  4.33%,131525.32,18196.62,9876.09,132435.65,26,235,170.74,67,158,126.38,100,205,124.67, 0.00%, 50.55%,0.00%, 31.87%, 0.00%, 2.20%, 6.59%, 4.95%, 3.85%, 0.00%, 45.68%,0.00%, 41.98%, 0.62%, 1.23%, 4.32%, 2.16%, 4.01%, 0.00%, 59.18%,0.00%, 8.16%, 2.04%, 6.12%, 6.12%, 6.12%, 12.24%, 0.00%, 50.00%,0.00%, 7.14%, 7.14%, 5.36%, 8.93%, 7.14%, 14.29%,0.00%,0.0,45.3,30.2,9.0,71.2,0.4,470.0,2.548,56
0,12,False,12, B-SLICE,12,38.0,6224,0,3.92,32.666,37.772,38.896,34.083,55, 10 7 2 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.12%,  4.01%, 14.35%,  8.23%,  5.49%,  7.38%,  5.06%,  5.06%,  0.00%,  2.53%,  4.22%,  0.63%,  5.49%, 12.45%,  7.81%, 11.18%,135881.02,18476.66,9888.42,140268.07,26,235,170.76,66,158,126.34,99,209,124.61, 0.00%, 35.14%,0.00%, 39.19%, 0.00%, 2.03%, 10.14%, 7.43%, 6.08%, 0.00%, 34.13%,0.00%, 45.19%, 1.92%, 4.57%, 5.05%, 2.64%, 6.49%, 0.00%, 48.31%,0.00%, 16.95%, 5.08%, 2.12%, 2.97%, 5.51%, 19.07%, 0.00%, 53.85%,0.00%, 11.54%, 11.54%, 1.44%, 6.25%, 2.88%, 12.50%,0.00%,0.0,17.0,39.2,11.3,101.4,0.0,447.0,2.911,34
0,13,False,14, b-SLICE,13,39.0,3312,0,4.3,32.581,37.829,38.947,34.033,56, 12 10 7 ,14 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.64%,  7.80%, 12.41%,  6.38%,  2.48%,  2.13%,  1.42%,  3.90%,  0.00%,  1.42%,  2.13%,  1.06%, 15.25%, 21.99%,  6.03%,  4.96%,137974.81,18246.96,10055.18,139715.42,26,235,170.87,67,157,126.36,99,200,124.62, 0.00%, 45.26%,0.00%, 31.58%, 0.00%, 3.16%, 3.16%, 5.79%, 11.05%, 0.00%, 44.30%,0.00%, 42.28%, 1.34%, 4.03%, 5.37%, 1.34%, 1.34%, 0.00%, 63.89%,0.00%, 19.44%, 0.00%, 1.39%, 6.94%, 4.17%, 4.17%, 0.00%, 53.12%,0.00%, 9.38%, 3.12%, 6.25%, 12.50%, 4.69%, 10.94%,0.00%,0.0,43.6,30.3,9.0,78.2,0.0,467.4,2.881,48
0,14,False,11, P-SLICE,14,37.0,29968,0,3.95,32.57,37.664,38.774,33.982,52, 10 7 4 2 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.23%, 0.47%,  0.47%,  2.17%, 0.00%,  0.70%,  0.93%,  6.90%,  6.12%, 12.95%,  6.36%, 20.93%, 12.71%,  0.00%,  0.47%,  2.79%,  4.81%,  1.40%,  3.80%,  5.27%, 10.54%,142777.46,19183.47,8556.21,211188.49,26,235,170.89,67,158,126.32,99,200,124.54, 0.00%, 46.15%,0.00%, 20.51%, 2.56%, 11.54%, 6.41%, 10.26%, 2.56%, 0.00%, 21.74%,0.00%, 27.67%, 19.37%, 6.72%, 7.91%, 8.70%, 7.91%, 0.84%, 29.21%,0.00%, 27.25%, 19.66%, 2.39%, 4.63%, 4.78%, 11.24%, 5.95%, 29.46%,0.00%, 16.37%, 23.81%, 2.16%, 7.22%, 2.68%, 12.35%,0.00%,1.3,0.1,52.4,0.0,176.4,0.0,415.8,3.548,44
0,15,False,17, b-SLICE,15,39.0,3376,0,4.34,32.632,37.819,38.917,34.066,57, 14 12 ,16 18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.40%,  7.56%,  8.93%,  5.84%,  2.41%,  3.44%,  3.44%,  5.84%,  0.00%,  4.12%,  5.15%,  4.81%, 12.71%, 17.18%,  2.75%,  2.41%,136410.46,18325.31,10240.07,138125.49,25,235,170.94,67,159,126.34,100,205,124.55, 0.00%, 37.76%,0.00%, 39.80%, 0.00%, 4.59%, 9.69%, 3.57%, 4.59%, 0.00%, 45.93%,0.00%, 41.48%, 0.00%, 1.48%, 2.96%, 3.33%, 4.81%, 0.00%, 57.50%,0.00%, 17.50%, 0.00%, 3.75%, 8.75%, 2.50%, 10.00%, 0.00%, 43.75%,0.00%, 16.67%, 4.17%, 2.08%, 8.33%, 3.12%, 21.87%,0.00%,0.0,64.1,25.2,6.6,74.5,0.0,530.3,3.163,49
0,16,False,16, B-SLICE,16,38.0,6416,0,3.9,32.569,37.698,38.862,33.997,55, 14 12 7 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.42%,  3.54%, 15.21%,  7.92%,  8.33%,  5.83%,  7.08%,  6.67%,  0.00%,  4.79%,  2.92%,  4.58%,  6.04%, 10.83%,  7.50%,  3.33%,138864.96,18719.44,9979.05,143287.6,25,235,170.89,66,159,126.3,97,206,124.47, 0.00%, 40.28%,0.00%, 34.72%, 1.39%, 5.56%, 11.11%, 5.56%, 1.39%, 0.00%, 34.72%,0.00%, 46.30%, 1.39%, 2.08%, 3.47%, 3.01%, 9.03%, 0.00%, 42.37%,0.00%, 29.66%, 4.24%, 4.66%, 6.36%, 2.97%, 9.75%, 0.00%, 36.54%,0.00%, 19.23%, 13.46%, 1.92%, 6.73%, 0.48%, 21.63%,0.00%,0.0,59.7,38.4,13.6,84.5,3.5,509.8,2.948,47
0,17,False,18, b-SLICE,17,39.0,3200,0,4.66,32.523,37.764,38.895,33.975,56, 16 14 12 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.75%,  7.17%, 16.13%,  6.81%,  2.87%,  3.58%,  2.51%,  2.15%,  0.00%,  6.45%,  4.66%,  1.08%, 15.41%, 16.13%,  2.87%,  1.43%,139918.61,18495.38,10175.83,141128.3,22,235,170.89,68,158,126.34,97,203,124.47, 0.00%, 46.24%,0.00%, 32.26%, 0.00%, 3.76%, 8.06%, 3.76%, 5.91%, 0.00%, 40.13%,0.00%, 45.86%, 1.91%, 1.91%, 3.18%, 3.18%, 3.82%, 0.00%, 53.85%,0.00%, 20.51%, 0.00%, 5.13%, 2.56%, 6.41%, 11.54%, 0.00%, 35.00%,0.00%, 25.00%, 10.00%, 10.00%, 15.00%, 2.50%, 2.50%,0.00%,0.0,43.2,27.8,6.5,85.2,0.0,528.8,3.281,46
0,18,True,15, P-SLICE,18,37.0,32896,0,3.97,32.403,37.59,38.747,33.844,52, 14 12 10 7 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.08%, 0.08%,  0.00%,  0.23%, 0.31%,  0.15%,  1.61%, 0.00%,  0.54%,  0.23%,  8.99%,  5.76%, 15.67%,  7.68%, 21.51%, 11.06%,  0.00%,  1.23%,  1.84%,  4.99%,  1.54%,  3.53%,  3.76%,  9.22%,148583.69,19545.9,8668.77,227535.16,24,235,170.77,67,158,126.29,99,201,124.39, 0.00%, 66.67%,0.00%, 16.67%, 6.67%, 5.00%, 5.00%, 0.00%, 0.00%, 0.35%, 21.75%,0.00%, 28.42%, 23.16%, 7.02%, 6.67%, 7.37%, 5.26%, 1.05%, 19.16%,0.00%, 25.98%, 27.56%, 2.89%, 6.30%, 7.35%, 9.71%, 4.25%, 29.09%,0.00%, 17.30%, 26.73%, 1.57%, 8.02%, 2.52%, 10.53%,0.00%,0.0,41.9,56.2,9.0,164.8,0.0,481.6,3.126,44
0,19,False,21, b-SLICE,19,39.0,2984,0,4.72,32.536,37.759,38.842,33.977,57, 18 16 ,20 22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.41%,  5.07%, 15.22%,  6.88%,  2.17%,  1.45%,  1.81%,  2.90%,  0.00%,  5.43%,  3.99%,  4.71%, 15.22%, 19.57%,  1.45%,  0.72%,139436.9,18608.22,10246.49,139824.87,23,235,170.85,67,158,126.34,100,211,124.41, 0.00%, 45.16%,0.00%, 39.78%, 0.00%, 1.08%, 5.38%, 2.15%, 6.45%, 0.00%, 43.12%,0.00%, 44.38%, 0.62%, 1.56%, 3.44%, 1.88%, 5.00%, 0.00%, 60.00%,0.00%, 24.00%, 0.00%, 2.00%, 2.00%, 4.00%, 8.00%, 0.00%, 53.57%,0.00%, 17.86%, 0.00%, 1.79%, 8.93%, 1.79%, 16.07%,0.00%,0.0,79.4,23.7,3.7,72.7,0.0,606.8,3.267,44
0,20,False,20, B-SLICE,20,38.0,6456,0,4.15,32.412,37.591,38.681,33.843,55, 18 16 12 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.63%,  3.63%, 19.44%, 10.90%,  6.41%,  5.13%,  4.91%,  4.49%,  0.00%,  2.14%,  2.99%,  3.42%,  6.41%, 15.60%,  5.77%,  5.13%,144077.78,19328.07,10082.67,149207.87,26,235,170.73,69,157,126.27,97,202,124.29, 0.00%, 46.88%,0.00%, 26.56%, 0.00%, 3.91%, 10.16%, 7.03%, 5.47%, 0.00%, 32.55%,0.00%, 44.31%, 3.14%, 2.35%, 6.27%, 2.35%, 9.02%, 0.00%, 43.16%,0.00%, 28.42%, 3.16%, 3.16%, 6.32%, 6.84%, 8.95%, 0.00%, 47.62%,0.00%, 17.86%, 9.52%, 1.79%, 11.31%, 2.38%, 9.52%,0.00%,0.0,71.2,36.2,10.9,82.4,0.2,584.9,2.585,43
0,21,False,22, b-SLICE,21,39.0,2736,0,4.82,32.377,37.668,38.752,33.835,56, 20 18 16 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.26%,  6.82%, 10.98%,  5.68%,  2.65%,  4.17%,  0.76%,  1.52%,  0.00%,  3.41%,  4.17%,  2.65%, 17.05%, 20.45%,  3.79%,  2.65%,144500.84,18999.3,10288.41,144855.04,21,235,170.76,68,158,126.29,98,208,124.3, 0.00%, 45.92%,0.00%, 35.71%, 0.00%, 4.59%, 3.57%, 5.10%, 5.10%, 0.00%, 45.99%,0.00%, 43.07%, 0.00%, 2.19%, 2.92%, 2.55%, 3.28%, 0.00%, 53.85%,0.00%, 17.95%, 0.00%, 5.13%, 5.13%, 2.56%, 15.38%, 0.00%, 70.00%,0.00%, 5.00%, 5.00%, 0.00%, 5.00%, 5.00%, 10.00%,0.00%,0.0,60.9,23.8,3.7,56.3,0.0,603.8,3.963,35
