GOP_Index,Global_Frame_ID,Is_Test,Encode_Order,Type,POC,QP,Bits,Scenecut,I/P_cost_ratio,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,Latency,List_0,List_1,Intra_64x64_DC,Intra_64x64_Planar,Intra_64x64_Ang,Intra_32x32_DC,Intra_32x32_Planar,Intra_32x32_Ang,Intra_16x16_DC,Intra_16x16_Planar,Intra_16x16_Ang,Intra_8x8_DC,Intra_8x8_Planar,Intra_8x8_Ang,4x4,Inter_64x64,Inter_64x64_(Rect),Inter_32x32,Inter_32x32_(Rect),Inter_16x16,Inter_16x16_(Rect),Inter_8x8,Inter_8x8_(Rect),Skip_64x64,Skip_32x32,Skip_16x16,Skip_8x8,Merge_64x64,Merge_32x32,Merge_16x16,Merge_8x8,Avg_Luma_Distortion,Avg_Chroma_Distortion,Avg_psyEnergy,Avg_Residual_Energy,Min_Luma_Level,Max_Luma_Level,Avg_Luma_Level,Min_Cb_Level,Max_Cb_Level,Avg_Cb_Level,Min_Cr_Level,Max_Cr_Level,Avg_Cr_Level,Intra_64x64,Skip_64x64.1,AMP_64,Inter_64x64.1,Merge_64x64.1,Inter_64x32,Merge_64x32,Inter_32x64,Merge_32x64,Intra_32x32,Skip_32x32.1,AMP_32,Inter_32x32.1,Merge_32x32.1,Inter_32x16,Merge_32x16,Inter_16x32,Merge_16x32,Intra_16x16,Skip_16x16.1,AMP_16,Inter_16x16.1,Merge_16x16.1,Inter_16x8,Merge_16x8,Inter_8x16,Merge_8x16,Intra_8x8,Skip_8x8.1,AMP_8,Inter_8x8.1,Merge_8x8.1,Inter_8x4,Merge_8x4,Inter_4x8,Merge_4x8,4x4.1,DecideWait_(ms),Row0Wait_(ms),Wall_time_(ms),Ref_Wait_Wall_(ms),Total_CTU_time_(ms),Stall_Time_(ms),Total_frame_time_(ms),Avg_WPP,Row_Blocks
0,10,False,11, b-SLICE,10,34.0,7520,0,5.2,35.191,39.109,40.388,36.33,56, 9 6 3 ,12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.90%,  4.29%, 12.67%,  9.55%,  7.60%,  8.58%,  4.09%,  6.04%,  0.00%,  3.31%,  3.31%,  2.73%,  5.07%, 12.67%,  7.99%,  8.19%,76073.93,13373.72,7134.18,79186.32,16,235,94.31,60,136,111.82,110,197,140.52, 0.00%, 38.24%,0.00%, 29.41%, 0.00%, 4.41%, 11.76%, 5.88%, 10.29%, 0.00%, 36.28%,0.00%, 35.40%, 6.64%, 3.54%, 9.29%, 2.88%, 5.97%, 0.00%, 41.73%,0.00%, 24.46%, 3.60%, 5.04%, 10.79%, 2.52%, 13.31%, 0.00%, 51.85%,0.00%, 13.89%, 5.56%, 4.17%, 6.94%, 3.24%, 14.35%,0.00%,0.0,69.4,34.1,13.6,78.5,1.3,531.1,3.481,16
0,11,False,12, b-SLICE,11,34.0,7064,0,4.25,35.158,39.072,40.333,36.294,56, 9 6 3 ,12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.96%,  3.17%, 12.10%, 11.90%,  2.98%,  6.35%,  6.75%,  7.94%,  0.00%,  4.56%,  2.98%,  3.17%,  5.36%, 12.30%,  6.35%,  9.13%,76685.01,13511.19,7275.13,79135.9,16,235,94.39,59,136,111.83,110,195,140.58, 0.00%, 39.71%,0.00%, 36.76%, 0.00%, 3.68%, 6.62%, 3.68%, 9.56%, 0.00%, 36.02%,0.00%, 34.75%, 3.81%, 3.18%, 11.23%, 1.27%, 9.75%, 0.00%, 50.00%,0.00%, 14.89%, 1.06%, 7.45%, 14.89%, 2.66%, 9.04%, 0.00%, 45.59%,0.00%, 16.18%, 8.82%, 10.29%, 8.82%, 3.31%, 6.99%,0.00%,0.0,14.1,37.9,13.6,89.5,0.0,531.6,2.874,25
0,12,False,7, P-SLICE,12,32.0,69464,0,4.6,35.349,39.009,40.016,36.39,50, 6 3 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.04%, 0.04%,  0.00%,  0.31%, 0.50%,  0.42%,  3.71%, 0.00%,  0.11%,  0.11%,  5.05%,  2.68%, 10.02%,  5.35%, 28.78%, 21.83%,  0.00%,  0.34%,  1.49%,  3.82%,  0.00%,  0.69%,  4.66%, 10.05%,76225.8,14282.57,5996.33,152431.45,16,235,94.35,57,138,112.1,110,196,140.79, 0.00%, 0.00%,0.00%, 0.00%, 50.00%, 16.67%, 0.00%, 16.67%, 16.67%, 0.38%, 10.38%,0.00%, 30.00%, 32.31%, 5.00%, 7.69%, 6.73%, 7.50%, 1.57%, 28.15%,0.00%, 24.83%, 20.98%, 5.94%, 7.69%, 3.58%, 7.26%, 6.73%, 20.07%,0.00%, 19.90%, 21.96%, 4.61%, 11.84%, 4.75%, 10.53%,0.00%,1.5,0.1,79.2,0.0,226.9,0.0,477.4,3.326,41
0,13,False,15, b-SLICE,13,34.0,7064,0,4.75,35.182,39.167,40.089,36.294,57, 12 9 ,15 18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.88%,  3.75%, 12.08%, 11.46%,  5.62%,  7.29%,  4.17%,  5.83%,  0.00%,  2.08%,  2.71%,  3.75%,  4.17%, 13.96%,  9.17%,  7.08%,76450.79,13676.88,7463.95,79383.03,16,235,94.58,60,141,112.25,110,197,141.04, 0.00%, 28.17%,0.00%, 46.48%, 0.00%, 2.11%, 11.97%, 1.41%, 9.86%, 0.00%, 35.00%,0.00%, 37.73%, 2.27%, 2.05%, 12.50%, 1.14%, 9.32%, 0.00%, 47.90%,0.00%, 19.33%, 3.36%, 4.20%, 10.92%, 2.52%, 11.76%, 0.00%, 52.00%,0.00%, 12.00%, 8.00%, 4.50%, 6.50%, 4.00%, 13.00%,0.00%,0.0,73.2,24.2,7.8,69.3,0.0,621.0,3.541,45
0,14,False,16, b-SLICE,14,34.0,8048,0,4.86,35.03,39.163,40.076,36.177,57, 12 9 ,15 18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.08%,  2.95%, 10.13%, 11.79%,  7.73%,  6.81%,  9.39%,  7.18%,  0.00%,  4.97%,  3.68%,  4.60%,  3.68%,  8.29%,  6.63%,  6.08%,79220.01,13704.18,7342.67,82794.21,16,235,94.63,59,141,112.27,110,197,141.09, 0.00%, 28.99%,0.00%, 47.83%, 0.00%, 2.17%, 10.87%, 1.45%, 8.70%, 0.00%, 32.58%,0.00%, 36.20%, 2.26%, 4.30%, 13.80%, 2.49%, 8.37%, 0.00%, 41.48%,0.00%, 26.67%, 4.44%, 1.85%, 15.19%, 2.59%, 7.78%, 0.00%, 39.19%,0.00%, 21.62%, 12.84%, 8.45%, 12.50%, 1.69%, 3.72%,0.00%,0.0,72.0,28.7,7.8,90.1,0.0,623.5,3.874,35
0,15,False,14, B-SLICE,15,33.0,18496,0,4.4,35.168,39.006,39.956,36.246,54, 12 9 3 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.38%,  1.62%,  6.28%,  8.44%, 11.58%, 10.39%, 13.53%, 13.10%,  0.00%,  1.52%,  2.38%,  3.90%,  1.73%,  5.30%,  8.55%,  9.31%,77225.39,14154.66,7280.84,91131.2,16,235,94.5,62,139,112.29,114,197,141.14, 0.00%, 30.19%,0.00%, 39.62%, 1.89%, 2.83%, 10.38%, 2.83%, 12.26%, 0.00%, 27.51%,0.00%, 34.06%, 4.37%, 2.84%, 18.12%, 2.84%, 10.26%, 0.00%, 33.22%,0.00%, 22.04%, 13.16%, 1.97%, 15.79%, 1.64%, 12.17%, 0.00%, 33.15%,0.00%, 17.39%, 16.58%, 7.74%, 11.28%, 5.16%, 8.70%,0.00%,0.0,34.1,49.1,19.4,116.7,0.0,601.4,2.822,36
0,16,False,17, b-SLICE,16,34.0,6936,0,4.45,35.002,39.116,40.056,36.148,56, 15 12 9 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.83%,  3.54%, 10.83%, 11.67%,  3.33%,  6.67%,  5.00%,  7.71%,  0.00%,  4.17%,  6.46%,  5.83%,  6.25%,  9.58%,  7.50%,  5.62%,79726.49,13812.59,7430.1,82322.44,16,235,94.6,59,137,112.29,113,197,141.16, 0.00%, 40.00%,0.00%, 37.33%, 0.00%, 2.67%, 10.67%, 3.33%, 6.00%, 0.00%, 32.35%,0.00%, 36.76%, 3.43%, 2.45%, 19.12%, 1.72%, 4.17%, 0.00%, 58.26%,0.00%, 9.57%, 4.35%, 3.48%, 13.04%, 1.74%, 9.57%, 0.00%, 47.41%,0.00%, 11.21%, 9.48%, 1.72%, 13.79%, 5.60%, 10.78%,0.00%,0.0,69.3,28.8,7.8,88.4,0.0,620.7,3.741,30
0,17,False,18, b-SLICE,17,34.0,7288,0,4.79,34.898,39.07,40.04,36.062,56, 15 12 9 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.42%,  3.82%, 12.65%, 12.25%,  6.83%,  6.02%,  5.22%,  7.23%,  0.00%,  6.02%,  2.21%,  5.42%,  5.42%, 10.04%,  6.22%,  6.22%,81587.7,13918.51,7315.42,84920.47,16,235,94.69,60,138,112.27,116,197,141.16, 0.00%, 39.71%,0.00%, 32.35%, 0.00%, 6.62%, 12.50%, 1.47%, 7.35%, 0.00%, 34.19%,0.00%, 36.32%, 3.42%, 4.49%, 14.32%, 1.71%, 5.56%, 0.00%, 39.62%,0.00%, 24.53%, 7.55%, 3.30%, 10.85%, 1.42%, 12.74%, 0.00%, 48.33%,0.00%, 11.67%, 10.00%, 9.17%, 10.00%, 3.33%, 7.50%,0.00%,0.0,19.1,30.0,7.8,89.3,0.0,620.2,3.4,24
0,18,True,13, P-SLICE,18,32.0,72968,0,4.86,35.146,39.014,39.968,36.232,50, 12 9 6 3 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.04%, 0.08%,  0.08%,  0.36%, 0.32%,  0.48%,  4.41%, 0.00%,  0.56%,  0.12%,  4.33%,  2.81%,  8.86%,  4.97%, 28.76%, 24.67%,  0.00%,  0.44%,  1.56%,  4.09%,  0.00%,  0.88%,  3.01%,  9.15%,79915.97,14366.61,6158.16,169192.48,16,235,94.6,59,140,112.25,117,194,141.14, 0.00%, 0.00%,0.00%, 47.06%, 35.29%, 5.88%, 5.88%, 2.94%, 2.94%, 0.41%, 13.64%,0.00%, 32.64%, 24.38%, 6.40%, 11.36%, 4.96%, 6.20%, 2.75%, 24.15%,0.00%, 23.31%, 23.52%, 4.77%, 8.16%, 4.87%, 8.47%, 7.25%, 18.42%,0.00%, 20.26%, 19.75%, 6.05%, 14.15%, 4.77%, 9.35%,0.00%,1.4,0.1,72.2,0.0,228.9,0.0,567.3,3.407,39
0,19,False,21, b-SLICE,19,34.0,4416,0,4.53,35.039,39.107,40.122,36.183,57, 18 15 ,20 22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.30%,  6.99%,  8.60%, 15.32%,  1.34%,  3.23%,  3.23%,  4.03%,  0.00%,  4.03%,  1.88%,  1.34%,  8.60%, 25.54%,  6.18%,  5.38%,78737.85,13737.14,7658.81,80389.29,16,235,94.78,59,140,112.25,118,196,141.2, 0.00%, 43.24%,0.00%, 21.62%, 0.00%, 2.03%, 12.84%, 1.35%, 18.92%, 0.00%, 48.03%,0.00%, 25.76%, 1.31%, 1.75%, 15.72%, 0.00%, 7.42%, 0.00%, 63.83%,0.00%, 6.38%, 4.26%, 3.19%, 15.96%, 0.00%, 6.38%, 0.00%, 48.08%,0.00%, 13.46%, 9.62%, 7.69%, 11.54%, 2.88%, 6.73%,0.00%,0.0,65.7,25.9,8.4,71.2,0.0,702.3,3.43,43
0,20,False,20, B-SLICE,20,33.0,13296,0,4.75,35.138,39.121,40.14,36.261,55, 18 15 9 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.79%,  2.39%, 11.29%,  7.84%, 11.42%,  7.44%, 10.23%,  9.96%,  0.00%,  1.33%,  1.59%,  0.66%,  2.26%,  7.70%, 10.49%, 12.62%,77526.36,13688.5,7349.42,83206.73,16,235,94.85,60,140,112.24,119,197,141.21, 0.00%, 30.36%,0.00%, 33.93%, 3.57%, 4.46%, 13.39%, 3.57%, 10.71%, 0.00%, 28.10%,0.00%, 42.15%, 5.37%, 1.86%, 12.19%, 2.27%, 8.06%, 0.00%, 39.06%,0.00%, 28.33%, 8.58%, 2.79%, 11.80%, 0.43%, 9.01%, 0.00%, 39.68%,0.00%, 21.83%, 8.73%, 5.95%, 10.32%, 4.37%, 9.13%,0.00%,0.0,42.1,37.2,17.0,85.4,0.0,680.9,2.778,26
0,21,False,22, b-SLICE,21,34.0,4296,0,4.75,35.013,39.088,40.159,36.166,56, 20 18 15 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.47%,  5.08%,  9.89%, 16.10%,  1.69%,  3.11%,  1.98%,  2.54%,  0.00%,  4.52%,  2.82%,  0.56%,  7.63%, 24.58%,  7.06%,  3.95%,79299.93,13718.82,7863.67,80311.08,16,235,94.8,58,139,112.22,119,197,141.19, 0.00%, 36.00%,0.00%, 40.00%, 0.00%, 2.67%, 10.67%, 2.00%, 8.67%, 0.00%, 45.78%,0.00%, 26.67%, 2.22%, 1.78%, 12.00%, 1.11%, 10.44%, 0.00%, 67.31%,0.00%, 9.62%, 1.92%, 6.73%, 8.65%, 1.92%, 3.85%, 0.00%, 50.00%,0.00%, 18.75%, 3.12%, 7.81%, 1.56%, 7.81%, 10.94%,0.00%,0.0,64.5,26.0,8.4,63.0,0.0,694.5,3.815,38
