GOP_Index,Global_Frame_ID,Is_Test,Encode_Order,Type,POC,QP,Bits,Scenecut,I/P_cost_ratio,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,Latency,List_0,List_1,Intra_64x64_DC,Intra_64x64_Planar,Intra_64x64_Ang,Intra_32x32_DC,Intra_32x32_Planar,Intra_32x32_Ang,Intra_16x16_DC,Intra_16x16_Planar,Intra_16x16_Ang,Intra_8x8_DC,Intra_8x8_Planar,Intra_8x8_Ang,4x4,Inter_64x64,Inter_64x64_(Rect),Inter_32x32,Inter_32x32_(Rect),Inter_16x16,Inter_16x16_(Rect),Inter_8x8,Inter_8x8_(Rect),Skip_64x64,Skip_32x32,Skip_16x16,Skip_8x8,Merge_64x64,Merge_32x32,Merge_16x16,Merge_8x8,Avg_Luma_Distortion,Avg_Chroma_Distortion,Avg_psyEnergy,Avg_Residual_Energy,Min_Luma_Level,Max_Luma_Level,Avg_Luma_Level,Min_Cb_Level,Max_Cb_Level,Avg_Cb_Level,Min_Cr_Level,Max_Cr_Level,Avg_Cr_Level,Intra_64x64,Skip_64x64.1,AMP_64,Inter_64x64.1,Merge_64x64.1,Inter_64x32,Merge_64x32,Inter_32x64,Merge_32x64,Intra_32x32,Skip_32x32.1,AMP_32,Inter_32x32.1,Merge_32x32.1,Inter_32x16,Merge_32x16,Inter_16x32,Merge_16x32,Intra_16x16,Skip_16x16.1,AMP_16,Inter_16x16.1,Merge_16x16.1,Inter_16x8,Merge_16x8,Inter_8x16,Merge_8x16,Intra_8x8,Skip_8x8.1,AMP_8,Inter_8x8.1,Merge_8x8.1,Inter_8x4,Merge_8x4,Inter_4x8,Merge_4x8,4x4.1,DecideWait_(ms),Row0Wait_(ms),Wall_time_(ms),Ref_Wait_Wall_(ms),Total_CTU_time_(ms),Stall_Time_(ms),Total_frame_time_(ms),Avg_WPP,Row_Blocks
0,10,False,7, P-SLICE,10,32.0,61424,0,2.95,35.186,43.243,46.62,37.622,52, 6 3 0 , -, 0.00%,  0.00%,  0.00%, 0.10%,  0.69%,  0.20%, 0.10%,  0.25%,  0.39%, 1.23%,  0.79%,  2.61%, 0.00%,  0.64%,  0.25%,  4.19%,  4.63%, 10.73%,  8.07%, 31.95%, 11.18%,  0.00%,  0.39%,  1.67%,  4.53%,  0.10%,  0.79%,  3.79%, 10.73%,78686.57,4356.48,4576.94,125687.16,16,205,101.39,107,156,130.19,110,185,126.73, 0.00%, 10.00%,0.00%, 30.00%, 35.00%, 2.50%, 2.50%, 10.00%, 10.00%, 7.91%, 9.49%,0.00%, 24.51%, 20.95%, 10.67%, 9.88%, 9.88%, 6.72%, 2.95%, 21.85%,0.00%, 26.38%, 16.54%, 7.09%, 10.83%, 5.71%, 8.66%, 7.34%, 24.22%,0.00%, 21.33%, 29.38%, 1.56%, 5.55%, 2.77%, 7.85%,0.00%,1.4,3.0,64.2,0.2,200.8,0.0,378.0,3.696,32
0,11,False,13, b-SLICE,11,34.0,10008,0,2.94,34.611,43.266,46.678,37.201,57, 10 8 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.74%,  1.75%, 21.58%, 11.93%,  8.95%,  8.25%,  3.33%,  4.91%,  0.00%,  3.86%,  4.74%,  1.93%,  2.28%,  8.25%,  9.65%,  3.86%,86956.99,4283.79,6676.46,91961.78,16,206,100.5,107,155,130.0,113,160,126.78, 0.00%, 26.00%,0.00%, 36.00%, 18.00%, 5.00%, 11.00%, 2.00%, 2.00%, 0.00%, 23.79%,0.00%, 44.48%, 8.28%, 3.28%, 12.24%, 1.72%, 6.21%, 0.00%, 45.56%,0.00%, 21.67%, 6.67%, 2.50%, 9.17%, 2.50%, 11.94%, 0.00%, 41.25%,0.00%, 17.50%, 6.25%, 4.38%, 9.38%, 5.62%, 15.62%,0.00%,1.8,93.6,55.3,19.1,144.2,0.0,558.0,3.148,46
0,12,False,14, b-SLICE,12,34.0,8904,0,2.89,34.555,43.343,46.681,37.169,57, 10 8 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.50%,  3.68%, 20.26%, 13.63%,  6.26%,  5.52%,  4.42%,  5.34%,  0.00%,  3.31%,  3.68%,  2.58%,  2.58%, 10.50%,  8.66%,  6.08%,87888.53,4231.19,6818.04,92352.66,16,202,99.28,107,156,129.77,114,153,126.84, 0.00%, 26.42%,0.00%, 30.19%, 5.66%, 6.60%, 21.70%, 3.77%, 5.66%, 0.00%, 25.95%,0.00%, 42.56%, 5.88%, 4.67%, 10.90%, 2.77%, 7.27%, 0.00%, 51.15%,0.00%, 19.08%, 6.87%, 2.29%, 8.40%, 1.91%, 10.31%, 0.00%, 47.00%,0.00%, 16.00%, 8.00%, 5.00%, 7.00%, 6.50%, 10.50%,0.00%,0.0,76.7,55.3,19.1,115.4,0.1,557.6,3.267,39
0,13,False,12, B-SLICE,13,33.0,21304,0,2.81,34.833,43.297,46.669,37.37,54, 10 8 3 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.34%,  1.54%, 16.98%,  5.86%, 10.60%,  9.57%, 18.11%,  6.79%,  0.00%,  1.95%,  5.25%,  4.53%,  0.62%,  3.70%,  5.14%,  8.02%,83183.22,4284.36,6251.41,93473.83,16,203,98.09,105,156,129.56,107,178,126.91, 0.00%, 17.65%,0.00%, 26.47%, 11.76%, 8.82%, 14.71%, 5.88%, 14.71%, 0.00%, 17.92%,0.00%, 54.07%, 9.45%, 5.54%, 6.84%, 1.95%, 4.23%, 0.00%, 34.01%,0.00%, 26.60%, 8.08%, 4.55%, 9.26%, 3.20%, 14.31%, 0.00%, 33.52%,0.00%, 21.43%, 26.92%, 3.43%, 5.63%, 3.02%, 6.04%,0.00%,0.0,85.0,61.4,23.9,157.6,0.0,518.2,2.97,52
0,14,False,15, b-SLICE,14,34.0,8496,0,2.77,34.615,43.217,46.654,37.195,56, 13 10 8 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.28%,  3.09%, 20.53%,  9.05%,  5.30%,  4.64%,  7.73%,  3.31%,  0.00%,  5.08%,  3.31%,  1.32%,  4.19%, 13.69%,  6.18%,  5.30%,86701.86,4324.95,6946.18,92106.06,16,208,96.94,105,157,129.22,114,161,126.97, 0.00%, 28.79%,0.00%, 42.42%, 7.58%, 4.55%, 7.58%, 0.76%, 8.33%, 0.00%, 34.14%,0.00%, 46.18%, 3.21%, 2.01%, 7.23%, 1.61%, 5.62%, 0.00%, 48.86%,0.00%, 17.05%, 10.23%, 2.27%, 7.95%, 4.55%, 9.09%, 0.00%, 37.50%,0.00%, 16.25%, 27.50%, 1.88%, 6.88%, 3.12%, 6.88%,0.00%,0.0,74.9,57.0,19.1,87.1,4.4,555.3,3.096,36
0,15,False,11, P-SLICE,15,32.0,68368,0,2.73,35.183,43.235,46.726,37.632,51, 10 8 6 3 , -, 0.00%,  0.00%,  0.00%, 0.27%,  0.72%,  0.99%, 0.18%,  0.27%,  0.67%, 1.17%,  0.85%,  3.05%, 0.00%,  0.31%,  0.09%,  4.71%,  3.90%, 10.63%,  6.55%, 33.33%, 11.53%,  0.00%,  0.31%,  1.26%,  3.99%,  0.00%,  0.58%,  3.23%, 11.40%,78711.21,4377.21,5006.18,141116.11,16,202,95.69,105,157,129.01,114,164,127.04, 0.00%, 0.00%,0.00%, 33.33%, 44.44%, 5.56%, 5.56%, 11.11%, 0.00%, 15.38%, 6.99%,0.00%, 25.52%, 21.68%, 10.66%, 9.62%, 5.94%, 4.20%, 4.92%, 19.69%,0.00%, 26.57%, 20.08%, 9.15%, 8.96%, 4.23%, 6.40%, 7.76%, 23.56%,0.00%, 20.67%, 30.36%, 2.16%, 4.91%, 2.64%, 7.93%,0.00%,0.0,54.4,96.3,16.2,292.3,0.0,478.3,3.689,47
0,16,False,18, b-SLICE,16,34.0,7912,0,2.87,34.632,43.305,46.766,37.233,57, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.69%,  3.86%, 15.65%, 11.38%,  7.52%,  6.30%,  3.66%,  5.28%,  0.00%,  2.03%,  2.85%,  2.24%,  3.86%, 12.80%, 11.79%,  5.08%,86403.34,4231.07,7056.87,90302.6,16,204,94.68,107,160,128.78,114,157,127.07, 0.00%, 28.79%,0.00%, 39.39%, 3.03%, 8.33%, 14.39%, 4.55%, 1.52%, 0.00%, 30.93%,0.00%, 41.95%, 3.39%, 2.33%, 9.96%, 2.12%, 9.32%, 0.00%, 51.43%,0.00%, 16.43%, 10.00%, 2.14%, 6.43%, 2.86%, 10.71%, 0.00%, 45.00%,0.00%, 12.50%, 10.00%, 2.50%, 12.50%, 1.25%, 16.25%,0.00%,0.0,41.1,42.6,15.4,121.2,0.0,631.3,3.252,42
0,17,False,19, b-SLICE,17,34.0,9120,0,2.74,34.588,43.297,46.48,37.163,57, 15 13 ,18 20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.53%,  2.32%, 23.89%,  7.84%,  8.02%,  5.35%,  6.42%,  2.85%,  0.00%,  3.03%,  6.42%,  5.70%,  2.14%,  8.20%,  7.31%,  4.99%,87307.59,4325.95,7084.31,92148.93,16,202,93.48,106,155,128.67,115,161,126.97, 0.00%, 21.43%,0.00%, 46.43%, 8.93%, 4.46%, 13.39%, 1.79%, 3.57%, 0.00%, 23.25%,0.00%, 52.03%, 8.49%, 2.21%, 5.17%, 2.03%, 6.83%, 0.00%, 50.66%,0.00%, 23.03%, 6.58%, 2.96%, 6.91%, 1.97%, 7.89%, 0.00%, 53.57%,0.00%, 16.96%, 15.18%, 2.23%, 7.59%, 1.79%, 2.68%,0.00%,0.0,39.4,44.1,15.4,124.2,0.0,630.8,3.304,41
0,18,True,17, B-SLICE,18,33.0,20032,0,2.77,34.786,43.348,46.516,37.322,54, 15 13 8 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.92%,  0.71%, 18.18%,  4.95%, 14.95%,  6.57%, 16.46%,  5.86%,  0.00%,  1.82%,  3.94%,  3.23%,  0.51%,  3.84%,  6.26%, 10.81%,84004.5,4280.13,6513.03,93607.46,16,202,92.46,105,154,128.48,114,156,127.02, 0.00%, 16.13%,0.00%, 35.48%, 25.81%, 4.84%, 11.29%, 0.00%, 6.45%, 0.00%, 17.78%,0.00%, 48.25%, 18.41%, 4.29%, 4.29%, 1.75%, 5.24%, 0.00%, 32.17%,0.00%, 35.03%, 12.10%, 2.87%, 6.37%, 2.39%, 9.08%, 0.00%, 38.61%,0.00%, 18.89%, 26.39%, 2.36%, 2.64%, 3.61%, 7.50%,0.00%,0.0,40.3,52.4,17.3,143.1,0.0,600.7,3.259,34
0,19,False,20, b-SLICE,19,34.0,7088,0,2.74,34.595,43.477,46.59,37.205,56, 18 15 13 ,20 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.41%,  2.81%, 23.16%,  8.01%,  3.46%,  3.25%,  7.36%,  4.33%,  0.00%,  4.11%,  2.60%,  3.03%,  5.63%, 14.72%,  5.19%,  6.93%,87075.2,4171.82,7256.38,90405.64,16,199,91.56,106,154,128.33,114,162,127.08, 0.00%, 40.62%,0.00%, 39.06%, 0.00%, 3.12%, 7.81%, 2.34%, 7.03%, 0.00%, 33.33%,0.00%, 51.34%, 1.15%, 0.96%, 6.32%, 0.96%, 5.94%, 0.00%, 53.73%,0.00%, 19.40%, 4.48%, 1.49%, 1.49%, 3.73%, 15.67%, 0.00%, 46.00%,0.00%, 19.00%, 15.00%, 1.50%, 3.50%, 4.50%, 10.50%,0.00%,0.0,37.5,44.1,15.4,100.9,0.0,628.0,2.985,30
0,20,False,16, P-SLICE,20,32.0,64712,0,2.65,35.173,43.238,46.579,37.607,51, 15 13 10 8 , -, 0.00%,  0.00%,  0.00%, 0.17%,  0.26%,  0.60%, 0.60%,  0.26%,  0.78%, 1.55%,  1.03%,  3.66%, 0.00%,  0.26%,  0.13%,  4.87%,  2.93%, 10.03%,  8.31%, 32.56%, 10.16%,  0.00%,  0.30%,  1.81%,  5.04%,  0.04%,  0.73%,  3.66%, 10.25%,78620.93,4451.58,5339.3,132555.24,16,197,90.56,107,153,128.17,114,172,127.14, 0.00%, 10.00%,0.00%, 40.00%, 20.00%, 15.00%, 15.00%, 0.00%, 0.00%, 9.27%, 9.27%,0.00%, 30.50%, 24.71%, 7.53%, 6.76%, 4.63%, 7.34%, 6.43%, 21.49%,0.00%, 23.18%, 16.24%, 7.70%, 10.58%, 5.41%, 8.97%, 9.72%, 23.79%,0.00%, 18.63%, 32.04%, 1.91%, 4.05%, 2.35%, 7.51%,0.00%,0.0,16.0,79.4,19.2,234.8,0.0,563.7,3.652,42
0,21,False,23, b-SLICE,21,34.0,9136,0,2.78,34.539,43.295,46.785,37.164,57, 20 18 ,23 25 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  3.94%,  1.97%, 17.38%, 12.72%,  7.53%,  6.45%,  4.84%,  5.91%,  0.00%,  2.69%,  5.38%,  3.58%,  4.30%,  9.50%,  8.78%,  5.02%,88582.76,4232.01,7276.39,92244.67,16,199,89.9,107,153,127.95,114,168,127.14, 0.00%, 42.11%,0.00%, 35.09%, 3.51%, 5.26%, 8.77%, 0.88%, 4.39%, 0.00%, 25.56%,0.00%, 45.86%, 1.88%, 6.20%, 10.71%, 2.07%, 7.71%, 0.00%, 50.32%,0.00%, 21.66%, 5.10%, 2.55%, 10.19%, 2.55%, 7.64%, 0.00%, 44.44%,0.00%, 12.04%, 12.96%, 3.70%, 7.41%, 6.02%, 13.43%,0.00%,0.0,62.5,41.2,11.8,122.4,0.0,725.0,3.341,38
