GOP_Index,Global_Frame_ID,Is_Test,Encode_Order,Type,POC,QP,Bits,Scenecut,I/P_cost_ratio,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,Latency,List_0,List_1,Intra_64x64_DC,Intra_64x64_Planar,Intra_64x64_Ang,Intra_32x32_DC,Intra_32x32_Planar,Intra_32x32_Ang,Intra_16x16_DC,Intra_16x16_Planar,Intra_16x16_Ang,Intra_8x8_DC,Intra_8x8_Planar,Intra_8x8_Ang,4x4,Inter_64x64,Inter_64x64_(Rect),Inter_32x32,Inter_32x32_(Rect),Inter_16x16,Inter_16x16_(Rect),Inter_8x8,Inter_8x8_(Rect),Skip_64x64,Skip_32x32,Skip_16x16,Skip_8x8,Merge_64x64,Merge_32x32,Merge_16x16,Merge_8x8,Avg_Luma_Distortion,Avg_Chroma_Distortion,Avg_psyEnergy,Avg_Residual_Energy,Min_Luma_Level,Max_Luma_Level,Avg_Luma_Level,Min_Cb_Level,Max_Cb_Level,Avg_Cb_Level,Min_Cr_Level,Max_Cr_Level,Avg_Cr_Level,Intra_64x64,Skip_64x64.1,AMP_64,Inter_64x64.1,Merge_64x64.1,Inter_64x32,Merge_64x32,Inter_32x64,Merge_32x64,Intra_32x32,Skip_32x32.1,AMP_32,Inter_32x32.1,Merge_32x32.1,Inter_32x16,Merge_32x16,Inter_16x32,Merge_16x32,Intra_16x16,Skip_16x16.1,AMP_16,Inter_16x16.1,Merge_16x16.1,Inter_16x8,Merge_16x8,Inter_8x16,Merge_8x16,Intra_8x8,Skip_8x8.1,AMP_8,Inter_8x8.1,Merge_8x8.1,Inter_8x4,Merge_8x4,Inter_4x8,Merge_4x8,4x4.1,DecideWait_(ms),Row0Wait_(ms),Wall_time_(ms),Ref_Wait_Wall_(ms),Total_CTU_time_(ms),Stall_Time_(ms),Total_frame_time_(ms),Avg_WPP,Row_Blocks
0,10,False,11, b-SLICE,10,34.0,7096,0,4.46,35.185,40.761,40.745,36.577,56, 9 6 3 ,12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.04%,  4.84%, 19.19%,  8.33%,  7.36%,  4.84%,  4.84%,  8.33%,  0.00%,  4.46%,  4.26%,  4.26%,  2.52%, 10.27%,  5.62%,  5.81%,75872.13,10497.79,8428.39,78844.61,18,235,149.23,63,165,128.84,88,179,126.81, 0.00%, 20.31%,0.00%, 40.62%, 0.00%, 3.12%, 23.44%, 4.69%, 7.81%, 0.00%, 30.65%,0.00%, 49.19%, 2.82%, 3.02%, 6.25%, 2.22%, 5.85%, 0.00%, 44.74%,0.00%, 27.19%, 6.14%, 1.32%, 5.70%, 4.82%, 10.09%, 0.00%, 43.33%,0.00%, 11.67%, 9.17%, 4.58%, 9.58%, 7.08%, 14.58%,0.00%,0.0,73.1,39.0,11.0,99.2,0.0,527.5,3.2,45
0,11,False,12, b-SLICE,11,34.0,6648,0,4.23,34.997,40.724,40.715,36.428,56, 9 6 3 ,12 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.44%,  5.25%, 14.55%, 11.72%,  7.07%,  8.69%,  3.43%,  6.06%,  0.00%,  4.85%,  3.84%,  4.85%,  3.23%, 12.93%,  4.85%,  4.24%,79324.39,10579.35,8409.04,81044.61,17,235,149.29,61,165,128.83,85,178,126.81, 0.00%, 25.00%,0.00%, 32.81%, 1.56%, 4.69%, 25.00%, 3.91%, 7.03%, 0.00%, 35.48%,0.00%, 39.11%, 2.02%, 4.64%, 8.27%, 2.22%, 8.27%, 0.00%, 35.54%,0.00%, 27.27%, 1.65%, 2.89%, 15.29%, 3.31%, 14.05%, 0.00%, 48.91%,0.00%, 11.96%, 6.52%, 3.26%, 4.35%, 4.35%, 20.65%,0.00%,0.0,14.1,40.6,11.0,101.8,0.0,527.2,3.274,52
0,12,False,7, P-SLICE,12,32.0,56632,0,4.2,35.173,40.564,40.593,36.524,50, 6 3 0 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.09%, 0.13%,  0.00%,  0.43%, 0.17%,  0.13%,  2.47%, 0.00%,  0.17%,  0.04%,  4.25%,  4.07%, 14.43%,  9.02%, 29.74%, 15.91%,  0.00%,  0.17%,  1.47%,  5.29%,  0.22%,  0.78%,  3.16%,  7.85%,78185.76,10959.1,7172.95,151314.93,16,235,149.19,60,167,128.8,85,176,126.8, 0.00%, 50.00%,0.00%, 30.00%, 10.00%, 0.00%, 0.00%, 0.00%, 10.00%, 0.81%, 8.94%,0.00%, 28.46%, 23.58%, 14.43%, 7.93%, 11.38%, 4.47%, 1.97%, 16.19%,0.00%, 27.99%, 22.39%, 6.13%, 8.40%, 8.55%, 8.40%, 4.51%, 21.34%,0.00%, 23.52%, 24.79%, 3.03%, 7.04%, 4.19%, 11.58%,0.00%,2.0,0.1,86.4,0.0,225.7,0.0,468.4,3.133,8
0,13,False,15, b-SLICE,13,34.0,6264,0,4.2,35.128,40.716,40.722,36.526,57, 12 9 ,15 18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.31%,  4.51%, 16.67%, 10.39%,  6.47%,  4.90%,  5.29%,  6.27%,  0.00%,  7.25%,  6.86%,  8.63%,  3.53%,  9.80%,  1.76%,  3.33%,76715.01,10579.79,8662.77,79980.56,17,235,149.33,60,165,128.88,88,178,126.88, 0.00%, 28.57%,0.00%, 34.92%, 0.00%, 3.97%, 18.25%, 3.97%, 10.32%, 0.00%, 34.12%,0.00%, 44.31%, 0.78%, 1.76%, 6.86%, 2.94%, 9.22%, 0.00%, 43.14%,0.00%, 31.37%, 0.98%, 2.45%, 7.35%, 5.39%, 9.31%, 0.00%, 50.83%,0.00%, 12.50%, 10.00%, 0.42%, 7.08%, 4.58%, 14.58%,0.00%,0.0,66.9,36.0,8.0,102.1,0.0,622.5,3.244,57
0,14,False,16, b-SLICE,14,34.0,6704,0,4.09,35.029,40.66,40.722,36.445,57, 12 9 ,15 18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.24%,  2.06%, 13.30%, 10.11%,  7.68%,  5.81%,  7.30%,  5.06%,  0.00%,  5.24%,  8.24%,  2.06%,  4.12%, 13.30%,  4.68%,  5.81%,78500.46,10648.36,8680.53,80720.1,16,235,149.3,61,164,128.87,86,177,126.89, 0.00%, 36.07%,0.00%, 44.26%, 1.64%, 5.74%, 4.10%, 1.64%, 6.56%, 0.00%, 38.98%,0.00%, 37.80%, 1.97%, 3.15%, 7.48%, 2.36%, 8.27%, 0.00%, 48.94%,0.00%, 28.37%, 0.71%, 2.48%, 8.87%, 1.77%, 8.87%, 0.00%, 38.89%,0.00%, 25.00%, 11.11%, 4.63%, 3.70%, 3.24%, 13.43%,0.00%,0.0,65.2,36.1,8.0,113.3,0.0,622.1,4.23,36
0,15,False,14, B-SLICE,15,33.0,15336,0,4.3,35.057,40.53,40.544,36.427,54, 12 9 3 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.96%,  1.17%, 14.91%,  8.52%, 11.71%,  6.39%, 10.44%, 12.25%,  0.00%,  2.45%,  5.96%,  7.35%,  1.06%,  6.18%,  4.90%,  5.75%,78351.59,11031.99,8467.85,84708.46,17,235,149.16,64,165,128.79,84,183,126.84, 0.00%, 33.33%,0.00%, 30.00%, 0.00%, 13.33%, 13.33%, 6.67%, 3.33%, 0.00%, 24.47%,0.00%, 45.92%, 5.44%, 5.89%, 7.40%, 4.68%, 6.19%, 0.00%, 37.50%,0.00%, 35.29%, 5.15%, 2.76%, 5.33%, 4.23%, 9.74%, 0.00%, 36.61%,0.00%, 19.94%, 9.23%, 7.89%, 7.59%, 5.51%, 13.24%,0.00%,0.0,32.0,45.4,16.9,121.7,0.0,590.8,3.23,35
0,16,False,17, b-SLICE,16,34.0,7288,0,4.35,34.995,40.63,40.664,36.408,56, 15 12 9 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  5.46%,  2.37%, 17.49%,  8.38%,  6.01%,  7.65%,  5.10%,  6.38%,  0.00%,  6.01%,  5.46%,  3.46%,  2.91%, 10.38%,  6.01%,  6.92%,79203.23,10756.16,8749.41,82414.96,16,235,149.29,65,164,128.81,87,178,126.87, 0.00%, 27.12%,0.00%, 50.85%, 0.00%, 4.24%, 11.02%, 1.69%, 5.08%, 0.00%, 34.35%,0.00%, 46.18%, 1.91%, 1.34%, 5.15%, 2.67%, 8.40%, 0.00%, 45.65%,0.00%, 21.01%, 2.90%, 3.62%, 10.14%, 3.99%, 12.68%, 0.00%, 47.50%,0.00%, 17.50%, 5.83%, 1.67%, 9.17%, 3.75%, 14.58%,0.00%,0.0,63.3,37.7,8.0,106.2,0.0,619.5,3.77,46
0,17,False,18, b-SLICE,17,34.0,6664,0,4.2,34.848,40.542,40.627,36.282,56, 15 12 9 ,18 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.51%,  3.14%, 14.90%, 13.14%,  4.51%,  6.67%,  3.33%,  8.24%,  0.00%,  5.10%,  3.92%,  2.75%,  3.92%, 14.31%,  4.71%,  6.86%,82048.32,10913.78,8850.34,84241.43,16,235,149.29,68,164,128.8,88,175,126.89, 0.00%, 33.90%,0.00%, 38.98%, 0.00%, 4.24%, 14.41%, 0.85%, 7.63%, 0.00%, 36.40%,0.00%, 36.76%, 2.21%, 2.39%, 8.27%, 3.68%, 10.29%, 0.00%, 43.56%,0.00%, 19.80%, 2.97%, 1.49%, 8.42%, 3.47%, 20.30%, 0.00%, 45.37%,0.00%, 12.96%, 2.78%, 9.26%, 6.48%, 5.09%, 18.06%,0.00%,0.0,17.8,39.3,8.0,102.1,0.0,619.4,3.193,66
0,18,True,13, P-SLICE,18,32.0,61184,0,4.5,34.935,40.401,40.517,36.316,50, 12 9 6 3 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.13%,  0.04%,  0.26%, 0.17%,  0.13%,  2.59%, 0.00%,  0.17%,  0.21%,  3.44%,  4.12%, 14.24%,  9.01%, 31.72%, 17.22%,  0.00%,  0.21%,  1.49%,  3.70%,  0.26%,  0.51%,  2.30%,  8.08%,82497.49,11299.07,7480.12,160079.97,17,235,149.16,64,165,128.76,86,175,126.87, 0.00%, 40.00%,0.00%, 6.67%, 20.00%, 10.00%, 3.33%, 10.00%, 10.00%, 0.00%, 7.56%,0.00%, 28.89%, 20.44%, 14.44%, 10.89%, 10.67%, 7.11%, 1.55%, 13.78%,0.00%, 25.70%, 26.16%, 6.27%, 7.97%, 8.75%, 9.83%, 4.55%, 18.52%,0.00%, 21.99%, 27.87%, 3.38%, 7.19%, 3.98%, 12.53%,0.00%,1.5,0.1,74.6,0.0,210.4,0.0,558.4,3.578,27
0,19,False,21, b-SLICE,19,34.0,4688,0,4.43,34.927,40.542,40.668,36.347,57, 18 15 ,20 22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.97%,  4.48%, 13.18%, 12.19%,  4.23%,  3.23%,  2.74%,  4.48%,  0.00%,  4.23%,  4.23%,  1.99%,  6.47%, 20.65%,  4.23%,  6.72%,80363.27,10862.92,9056.77,81843.58,17,235,149.21,61,165,128.8,86,176,126.92, 0.00%, 36.11%,0.00%, 37.50%, 1.39%, 2.78%, 13.89%, 2.08%, 6.25%, 0.00%, 43.10%,0.00%, 34.05%, 1.72%, 0.65%, 8.41%, 1.72%, 10.34%, 0.00%, 53.12%,0.00%, 21.88%, 4.69%, 2.34%, 7.03%, 2.34%, 8.59%, 0.00%, 54.69%,0.00%, 12.50%, 4.69%, 0.78%, 5.47%, 3.91%, 17.97%,0.00%,0.0,70.9,22.7,4.9,73.3,0.0,704.2,4.067,52
0,20,False,20, B-SLICE,20,33.0,11552,0,4.13,34.955,40.529,40.651,36.364,55, 18 15 9 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.83%,  2.23%, 19.64%,  9.82%,  8.63%,  5.21%,  8.63%,  8.63%,  0.00%,  4.17%,  5.36%,  4.76%,  1.64%,  7.59%,  5.51%,  5.36%,80065.28,10899.59,8895.02,86810.33,16,235,149.17,62,167,128.79,87,179,126.93, 0.00%, 24.44%,0.00%, 40.00%, 2.22%, 3.33%, 16.67%, 3.33%, 10.00%, 0.00%, 25.73%,0.00%, 48.86%, 3.91%, 2.28%, 9.45%, 0.65%, 9.12%, 0.00%, 43.98%,0.00%, 33.73%, 1.20%, 0.90%, 5.12%, 3.92%, 11.14%, 0.00%, 36.96%,0.00%, 17.39%, 14.13%, 4.35%, 5.43%, 7.61%, 14.13%,0.00%,0.0,31.2,46.6,22.8,102.3,3.0,682.4,2.911,57
0,21,False,22, b-SLICE,21,34.0,4880,0,4.31,34.838,40.438,40.592,36.257,56, 20 18 15 ,22 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.27%,  5.60%, 16.80%,  9.60%,  4.00%,  2.93%,  2.93%,  6.67%,  0.00%,  8.00%,  1.87%,  3.73%,  6.13%, 17.60%,  3.20%,  2.67%,82153.08,11089.7,9304.44,83901.0,16,235,148.97,61,166,128.76,88,183,126.91, 0.00%, 30.67%,0.00%, 41.33%, 0.00%, 2.00%, 12.67%, 3.33%, 10.00%, 0.00%, 42.67%,0.00%, 40.44%, 0.89%, 1.78%, 5.78%, 1.11%, 7.33%, 0.00%, 42.22%,0.00%, 31.11%, 2.22%, 2.22%, 6.67%, 4.44%, 11.11%, 0.00%, 40.00%,0.00%, 11.67%, 6.67%, 4.17%, 9.17%, 6.67%, 21.67%,0.00%,0.0,69.4,26.8,4.9,83.9,0.0,699.4,3.719,57
