GOP_Index,Global_Frame_ID,Is_Test,Encode_Order,Type,POC,QP,Bits,Scenecut,I/P_cost_ratio,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,Latency,List_0,List_1,Intra_64x64_DC,Intra_64x64_Planar,Intra_64x64_Ang,Intra_32x32_DC,Intra_32x32_Planar,Intra_32x32_Ang,Intra_16x16_DC,Intra_16x16_Planar,Intra_16x16_Ang,Intra_8x8_DC,Intra_8x8_Planar,Intra_8x8_Ang,4x4,Inter_64x64,Inter_64x64_(Rect),Inter_32x32,Inter_32x32_(Rect),Inter_16x16,Inter_16x16_(Rect),Inter_8x8,Inter_8x8_(Rect),Skip_64x64,Skip_32x32,Skip_16x16,Skip_8x8,Merge_64x64,Merge_32x32,Merge_16x16,Merge_8x8,Avg_Luma_Distortion,Avg_Chroma_Distortion,Avg_psyEnergy,Avg_Residual_Energy,Min_Luma_Level,Max_Luma_Level,Avg_Luma_Level,Min_Cb_Level,Max_Cb_Level,Avg_Cb_Level,Min_Cr_Level,Max_Cr_Level,Avg_Cr_Level,Intra_64x64,Skip_64x64.1,AMP_64,Inter_64x64.1,Merge_64x64.1,Inter_64x32,Merge_64x32,Inter_32x64,Merge_32x64,Intra_32x32,Skip_32x32.1,AMP_32,Inter_32x32.1,Merge_32x32.1,Inter_32x16,Merge_32x16,Inter_16x32,Merge_16x32,Intra_16x16,Skip_16x16.1,AMP_16,Inter_16x16.1,Merge_16x16.1,Inter_16x8,Merge_16x8,Inter_8x16,Merge_8x16,Intra_8x8,Skip_8x8.1,AMP_8,Inter_8x8.1,Merge_8x8.1,Inter_8x4,Merge_8x4,Inter_4x8,Merge_4x8,4x4.1,DecideWait_(ms),Row0Wait_(ms),Wall_time_(ms),Ref_Wait_Wall_(ms),Total_CTU_time_(ms),Stall_Time_(ms),Total_frame_time_(ms),Avg_WPP,Row_Blocks
0,10,False,11, b-SLICE,10,39.0,4672,0,4.57,29.026,37.384,39.432,31.372,56, 9 7 5 ,11 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.62%,  8.55%, 19.17%, 11.80%,  4.42%,  1.18%,  3.54%,  4.72%,  0.00%,  5.31%,  4.13%,  4.42%,  5.60%, 10.91%,  2.95%,  2.65%,312604.27,18516.96,21948.41,315788.08,16,235,111.84,72,154,117.3,109,198,129.4, 0.00%, 22.62%,0.00%, 42.86%, 0.00%, 8.33%, 14.29%, 7.14%, 4.76%, 0.00%, 28.95%,0.00%, 47.89%, 2.11%, 6.05%, 6.58%, 3.95%, 4.47%, 0.00%, 55.81%,0.00%, 32.56%, 2.33%, 2.33%, 2.33%, 0.00%, 4.65%, 0.00%, 46.15%,0.00%, 13.46%, 9.62%, 5.77%, 7.69%, 0.96%, 16.35%,0.00%,0.0,48.5,25.8,4.4,68.4,0.0,589.5,3.896,65
0,11,False,8, P-SLICE,11,37.0,42032,0,4.23,28.985,37.249,39.352,31.314,52, 7 5 3 2 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.06%,  0.06%,  0.11%, 0.11%,  0.11%,  0.80%, 0.00%,  0.11%,  0.40%,  5.60%,  8.12%, 13.61%, 12.12%, 18.41%, 15.49%,  0.00%,  0.69%,  2.34%,  4.12%,  0.00%,  1.03%,  5.89%, 10.81%,322985.34,19167.58,18210.98,421997.28,16,235,111.66,73,155,117.24,109,199,129.36, 0.00%, 0.00%,0.00%, 22.22%, 0.00%, 55.56%, 11.11%, 11.11%, 0.00%, 0.00%, 10.00%,0.00%, 29.33%, 13.33%, 21.00%, 16.67%, 5.33%, 4.33%, 0.67%, 24.08%,0.00%, 27.59%, 12.21%, 10.12%, 13.80%, 5.27%, 6.27%, 2.06%, 29.93%,0.00%, 20.99%, 15.94%, 4.36%, 12.27%, 2.98%, 11.47%,0.00%,1.2,49.6,60.3,13.7,177.4,0.0,542.0,3.696,60
0,12,False,14, b-SLICE,12,39.0,4096,0,4.51,28.979,37.258,39.397,31.317,57, 11 9 ,13 15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 15.41%,  5.03%, 22.33%,  9.43%,  3.77%,  4.72%,  2.20%,  1.89%,  0.00%,  8.18%,  0.31%,  0.63%,  5.66%, 12.26%,  4.09%,  4.09%,315991.96,18907.74,23048.07,317378.1,16,235,111.62,72,156,117.2,110,197,129.34, 0.00%, 21.69%,0.00%, 59.04%, 0.00%, 6.02%, 9.64%, 0.60%, 3.01%, 0.00%, 33.16%,0.00%, 51.02%, 0.51%, 2.55%, 4.59%, 2.81%, 5.36%, 0.00%, 34.15%,0.00%, 26.83%, 2.44%, 3.66%, 13.41%, 6.10%, 13.41%, 0.00%, 53.57%,0.00%, 21.43%, 3.57%, 5.36%, 8.93%, 0.00%, 7.14%,0.00%,0.0,86.1,27.4,8.4,79.3,0.0,677.1,3.296,53
0,13,False,13, B-SLICE,13,38.0,9792,0,4.05,28.931,37.26,39.389,31.279,55, 11 9 5 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  4.99%,  5.17%, 14.44%, 13.73%, 15.51%,  9.80%,  4.81%,  5.88%,  0.00%,  1.78%,  5.88%,  4.10%,  1.25%,  5.35%,  4.28%,  3.03%,320110.73,18916.81,22573.12,329171.31,16,235,111.55,72,154,117.2,108,199,129.4, 0.00%, 10.94%,0.00%, 43.75%, 0.00%, 14.06%, 23.44%, 2.34%, 5.47%, 0.00%, 17.54%,0.00%, 46.05%, 2.63%, 8.77%, 16.23%, 1.75%, 7.02%, 0.00%, 28.64%,0.00%, 40.70%, 3.02%, 5.28%, 10.80%, 3.77%, 7.79%, 0.00%, 40.00%,0.00%, 18.00%, 9.00%, 4.00%, 9.00%, 5.00%, 15.00%,0.00%,0.0,80.4,38.1,15.2,92.1,0.0,656.6,3.133,50
0,14,False,15, b-SLICE,14,39.0,4088,0,4.62,28.826,37.232,39.358,31.193,56, 13 11 9 ,15 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.67%,  8.33%, 20.67%, 15.67%,  2.67%,  3.33%,  2.00%,  0.67%,  0.00%,  5.33%,  2.67%,  0.00%,  6.00%, 12.67%,  5.00%,  1.33%,327403.53,19045.24,23236.58,328545.61,16,235,111.52,73,154,117.16,110,197,129.38, 0.00%, 21.43%,0.00%, 48.81%, 0.00%, 10.71%, 15.48%, 1.79%, 1.79%, 0.00%, 27.98%,0.00%, 46.63%, 1.04%, 5.44%, 10.10%, 3.11%, 5.70%, 0.00%, 56.10%,0.00%, 19.51%, 0.00%, 6.10%, 6.10%, 3.66%, 8.54%, 0.00%, 33.33%,0.00%, 41.67%, 8.33%, 4.17%, 4.17%, 4.17%, 4.17%,0.00%,0.0,65.2,27.5,8.4,79.5,0.0,674.2,3.852,50
0,15,False,12, P-SLICE,15,37.0,45976,0,4.1,28.811,37.224,39.303,31.174,52, 11 9 7 5 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.17%, 0.06%,  0.00%,  0.67%, 0.00%,  0.11%,  0.34%,  6.81%,  7.76%, 11.73%, 10.22%, 23.28%, 15.86%,  0.00%,  0.56%,  3.02%,  7.37%,  0.06%,  0.84%,  2.85%,  8.15%,334968.96,19265.19,19343.41,438671.67,16,235,111.51,74,155,117.15,110,198,129.46, 0.00%, 11.11%,0.00%, 22.22%, 0.00%, 33.33%, 11.11%, 11.11%, 11.11%, 0.00%, 7.91%,0.00%, 33.86%, 14.24%, 18.04%, 15.82%, 6.17%, 3.96%, 1.19%, 20.83%,0.00%, 27.78%, 13.89%, 9.92%, 14.48%, 4.96%, 6.94%, 1.31%, 28.02%,0.00%, 21.67%, 20.36%, 3.02%, 12.80%, 3.43%, 9.38%,0.00%,0.0,45.0,78.4,4.5,206.6,0.0,631.3,3.104,53
0,16,False,18, b-SLICE,16,39.0,4856,0,4.41,28.795,37.261,39.331,31.17,57, 15 13 ,17 19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.99%,  6.14%, 19.88%, 14.91%,  4.68%,  5.85%,  2.63%,  2.63%,  0.00%,  3.22%,  3.51%,  1.75%,  5.85%,  9.94%,  4.68%,  2.34%,329714.84,19009.34,23573.7,331587.73,16,235,111.54,74,154,117.1,110,198,129.44, 0.00%, 24.39%,0.00%, 50.00%, 0.00%, 7.93%, 10.37%, 2.44%, 4.88%, 0.00%, 23.20%,0.00%, 50.00%, 0.52%, 5.67%, 10.31%, 5.15%, 5.15%, 0.00%, 43.75%,0.00%, 23.44%, 1.56%, 8.59%, 11.72%, 0.78%, 10.16%, 0.00%, 43.75%,0.00%, 18.75%, 9.38%, 4.69%, 10.94%, 3.12%, 9.38%,0.00%,0.0,85.1,28.9,7.1,94.9,0.0,764.7,3.874,61
0,17,False,17, B-SLICE,17,38.0,10656,0,4.13,28.829,37.323,39.285,31.198,55, 15 13 9 ,19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.90%,  5.15%, 16.26%, 15.78%,  9.02%,  9.50%,  7.25%,  6.92%,  0.00%,  2.90%,  3.38%,  5.15%,  0.48%,  4.67%,  5.48%,  5.15%,327714.59,18922.79,23168.94,338946.24,16,235,111.56,74,155,117.1,110,204,129.5, 0.00%, 5.66%,0.00%, 33.96%, 0.00%, 12.26%, 27.36%, 6.60%, 14.15%, 0.00%, 17.03%,0.00%, 44.57%, 2.90%, 7.25%, 17.75%, 2.17%, 8.33%, 0.00%, 32.35%,0.00%, 29.41%, 3.53%, 8.53%, 14.41%, 3.82%, 7.94%, 0.00%, 42.11%,0.00%, 19.08%, 10.53%, 4.28%, 9.54%, 4.61%, 9.87%,0.00%,0.0,68.0,45.9,20.5,110.3,0.0,738.7,2.844,55
0,18,True,19, b-SLICE,18,39.0,4656,0,4.45,28.709,37.318,39.301,31.109,56, 17 15 13 ,19 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.49%,  9.88%, 23.46%, 14.51%,  6.79%,  3.40%,  2.78%,  1.23%,  0.00%,  4.32%,  4.63%,  0.62%,  5.25%,  7.72%,  3.40%,  1.54%,336097.12,18909.35,23771.77,337876.77,16,235,111.58,72,153,117.04,108,199,129.49, 0.00%, 20.48%,0.00%, 40.96%, 0.00%, 10.24%, 15.06%, 8.43%, 4.82%, 0.00%, 20.31%,0.00%, 52.60%, 2.60%, 5.47%, 8.59%, 4.95%, 5.47%, 0.00%, 44.07%,0.00%, 35.59%, 1.69%, 6.78%, 6.78%, 0.85%, 4.24%, 0.00%, 35.00%,0.00%, 30.00%, 15.00%, 0.00%, 10.00%, 0.00%, 10.00%,0.00%,0.0,66.5,35.8,7.1,89.4,0.0,761.9,2.741,27
0,19,False,16, P-SLICE,19,37.0,50728,0,3.92,28.791,37.32,39.281,31.169,52, 15 13 11 9 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.20%,  0.25%, 0.10%,  0.05%,  0.61%, 0.00%,  0.10%,  0.35%,  5.61%,  6.16%, 13.48%, 10.05%, 23.13%, 18.79%,  0.00%,  0.35%,  1.87%,  4.75%,  0.00%,  0.96%,  3.23%,  9.95%,336547.81,19161.87,19583.83,451296.49,16,235,111.26,72,154,117.0,109,198,129.5, 0.00%, 0.00%,0.00%, 11.11%, 11.11%, 27.78%, 16.67%, 33.33%, 0.00%, 0.00%, 9.00%,0.00%, 34.60%, 14.19%, 15.22%, 14.53%, 5.88%, 6.57%, 1.56%, 17.53%,0.00%, 28.65%, 17.71%, 8.25%, 14.32%, 4.34%, 7.64%, 1.32%, 25.62%,0.00%, 20.07%, 20.25%, 3.21%, 14.57%, 2.68%, 12.28%,0.00%,0.0,64.2,77.1,8.5,217.9,0.0,704.2,3.578,34
0,20,False,22, b-SLICE,20,39.0,4848,0,4.8,28.708,37.34,39.299,31.111,57, 19 17 ,21 23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.83%,  6.67%, 19.17%, 11.11%,  2.50%,  4.17%,  2.50%,  4.44%,  0.00%,  5.83%,  3.61%,  4.44%,  4.44%, 13.06%,  5.28%,  1.94%,336433.09,18852.68,23113.76,338431.53,16,235,111.36,73,155,116.98,108,201,129.5, 0.00%, 20.25%,0.00%, 49.37%, 0.00%, 6.33%, 15.19%, 3.80%, 5.06%, 0.00%, 32.85%,0.00%, 45.89%, 1.93%, 4.83%, 7.73%, 1.69%, 5.07%, 0.00%, 57.14%,0.00%, 16.07%, 0.00%, 5.36%, 7.14%, 3.57%, 10.71%, 0.00%, 47.92%,0.00%, 14.58%, 4.17%, 2.08%, 4.17%, 8.33%, 18.75%,0.00%,0.0,79.0,25.7,10.6,81.6,0.0,828.1,3.926,58
0,21,False,21, B-SLICE,21,38.0,12488,0,4.11,28.763,37.353,39.287,31.152,55, 19 17 13 ,23 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  2.73%,  2.47%, 13.41%, 13.28%, 13.67%,  8.33%,  9.11%,  9.90%,  0.00%,  2.34%,  5.08%,  5.99%,  0.78%,  3.65%,  4.56%,  4.69%,332635.03,18840.67,23132.8,343626.13,16,235,111.45,70,156,116.98,107,201,129.58, 0.00%, 13.04%,0.00%, 45.65%, 0.00%, 8.70%, 23.91%, 6.52%, 2.17%, 0.00%, 16.37%,0.00%, 45.55%, 1.78%, 12.46%, 15.30%, 3.02%, 5.52%, 0.00%, 30.45%,0.00%, 39.92%, 3.29%, 4.32%, 10.08%, 4.12%, 7.82%, 0.00%, 35.96%,0.00%, 23.25%, 7.46%, 2.85%, 12.94%, 5.48%, 12.06%,0.00%,0.0,73.4,41.0,17.0,119.2,0.0,808.5,3.585,26
